# driver=ppo_car_009_bc_s7_deterministic hz=14.08 rows=8824 runs=10
# Ten held-out seeds, selected through results/rl/trace_manifest.json.
# Steering resampled to hz by nearest sample. Difference WITHIN a run, never across runs.
driver,run,steering,speed
ppo_car_009_bc_s7_deterministic,seed1001,-0.1507,9.867
ppo_car_009_bc_s7_deterministic,seed1001,-0.16178,9.85483
ppo_car_009_bc_s7_deterministic,seed1001,-0.1631,9.84477
ppo_car_009_bc_s7_deterministic,seed1001,-0.16406,9.83097
ppo_car_009_bc_s7_deterministic,seed1001,-0.16838,9.81678
ppo_car_009_bc_s7_deterministic,seed1001,-0.16838,9.80562
ppo_car_009_bc_s7_deterministic,seed1001,-0.17483,9.79009
ppo_car_009_bc_s7_deterministic,seed1001,-0.18272,9.77795
ppo_car_009_bc_s7_deterministic,seed1001,-0.19918,9.76154
ppo_car_009_bc_s7_deterministic,seed1001,-0.3505,9.74615
ppo_car_009_bc_s7_deterministic,seed1001,-0.50977,9.67979
ppo_car_009_bc_s7_deterministic,seed1001,-0.44728,9.62369
ppo_car_009_bc_s7_deterministic,seed1001,-0.37039,9.57841
ppo_car_009_bc_s7_deterministic,seed1001,-0.3644,9.54164
ppo_car_009_bc_s7_deterministic,seed1001,-0.3644,9.51131
ppo_car_009_bc_s7_deterministic,seed1001,-0.36381,9.47383
ppo_car_009_bc_s7_deterministic,seed1001,-0.36073,9.45008
ppo_car_009_bc_s7_deterministic,seed1001,-0.35606,9.4241
ppo_car_009_bc_s7_deterministic,seed1001,-0.35091,9.40865
ppo_car_009_bc_s7_deterministic,seed1001,-0.34459,9.39304
ppo_car_009_bc_s7_deterministic,seed1001,-0.41792,9.38457
ppo_car_009_bc_s7_deterministic,seed1001,-0.46353,9.34758
ppo_car_009_bc_s7_deterministic,seed1001,-0.42576,9.31443
ppo_car_009_bc_s7_deterministic,seed1001,-0.42576,9.2977
ppo_car_009_bc_s7_deterministic,seed1001,-0.41817,9.27889
ppo_car_009_bc_s7_deterministic,seed1001,-0.41972,9.26652
ppo_car_009_bc_s7_deterministic,seed1001,-0.41836,9.25224
ppo_car_009_bc_s7_deterministic,seed1001,-0.41642,9.24324
ppo_car_009_bc_s7_deterministic,seed1001,-0.41424,9.23382
ppo_car_009_bc_s7_deterministic,seed1001,-0.41197,9.22831
ppo_car_009_bc_s7_deterministic,seed1001,-0.4088,9.22298
ppo_car_009_bc_s7_deterministic,seed1001,-0.4088,9.22047
ppo_car_009_bc_s7_deterministic,seed1001,-0.40398,9.21891
ppo_car_009_bc_s7_deterministic,seed1001,-0.49098,9.20579
ppo_car_009_bc_s7_deterministic,seed1001,-0.48222,9.18928
ppo_car_009_bc_s7_deterministic,seed1001,-0.45693,9.17414
ppo_car_009_bc_s7_deterministic,seed1001,-0.4416,9.16728
ppo_car_009_bc_s7_deterministic,seed1001,-0.42382,9.1628
ppo_car_009_bc_s7_deterministic,seed1001,-0.42382,9.16261
ppo_car_009_bc_s7_deterministic,seed1001,-0.38645,9.16699
ppo_car_009_bc_s7_deterministic,seed1001,-0.38645,9.17495
ppo_car_009_bc_s7_deterministic,seed1001,-0.36832,9.18908
ppo_car_009_bc_s7_deterministic,seed1001,-0.13475,9.21608
ppo_car_009_bc_s7_deterministic,seed1001,-0.09123,9.2527
ppo_car_009_bc_s7_deterministic,seed1001,-0.16182,9.31067
ppo_car_009_bc_s7_deterministic,seed1001,-0.23635,9.34898
ppo_car_009_bc_s7_deterministic,seed1001,-0.32342,9.38269
ppo_car_009_bc_s7_deterministic,seed1001,-0.27624,9.39324
ppo_car_009_bc_s7_deterministic,seed1001,-0.22275,9.41208
ppo_car_009_bc_s7_deterministic,seed1001,-0.22275,9.42975
ppo_car_009_bc_s7_deterministic,seed1001,-0.20008,9.45297
ppo_car_009_bc_s7_deterministic,seed1001,-0.18834,9.47163
ppo_car_009_bc_s7_deterministic,seed1001,-0.18066,9.49672
ppo_car_009_bc_s7_deterministic,seed1001,-0.1683,9.52188
ppo_car_009_bc_s7_deterministic,seed1001,-0.15243,9.5409
ppo_car_009_bc_s7_deterministic,seed1001,-0.1374,9.56631
ppo_car_009_bc_s7_deterministic,seed1001,-0.12372,9.5857
ppo_car_009_bc_s7_deterministic,seed1001,-0.11936,9.61196
ppo_car_009_bc_s7_deterministic,seed1001,-0.11936,9.63116
ppo_car_009_bc_s7_deterministic,seed1001,-0.14389,9.65299
ppo_car_009_bc_s7_deterministic,seed1001,-0.12942,9.66723
ppo_car_009_bc_s7_deterministic,seed1001,-0.11261,9.68482
ppo_car_009_bc_s7_deterministic,seed1001,-0.10468,9.70217
ppo_car_009_bc_s7_deterministic,seed1001,-0.10725,9.71468
ppo_car_009_bc_s7_deterministic,seed1001,-0.10817,9.72984
ppo_car_009_bc_s7_deterministic,seed1001,-0.10555,9.73998
ppo_car_009_bc_s7_deterministic,seed1001,-0.10555,9.75211
